grid_id,acronym
grid.465582.8,FTC
grid.465583.9,AAAOM
grid.465584.e,MSLAW
grid.465585.f,FCIM
grid.465586.c,ABC
grid.465586.c,ABTS
grid.465588.2,ACAOM
grid.465589.3,PUPR
grid.465590.b,BC
grid.465592.9,ACE
grid.465597.c,ACTCM
grid.465598.3,PSJS
grid.465600.1,AOMA
grid.465604.5,ASOT
grid.465605.4,UCDH
grid.465606.7,CCC
grid.465610.0,ASAOM
grid.465615.5,ASLS
grid.465616.6,CALS
grid.465617.7,AAC
grid.465618.8,GMU
grid.465619.9,MCOM
grid.465620.3,AJMLS
grid.465621.2,RCA
grid.465623.0,ATOM
grid.465626.5,HBC
grid.465627.4,MAU
grid.465628.b,HSBC
grid.465629.a,BHMB
grid.465630.2,MIAD
grid.465634.6,HGST
grid.465635.7,CCCTS
grid.465637.5,CSL
grid.465639.b,GSE
grid.465640.5,HBC
grid.465641.4,MBC
grid.465643.6,IGU
grid.465644.1,CDSP
grid.465645.0,MECR
grid.465647.2,IDSVA
grid.465652.6,MEIPN
grid.465653.7,IPS
grid.465656.2,RGBI
grid.465657.3,RMCAD
grid.465658.c,ICAOM
grid.465660.7,MIM
grid.465663.4,BHU
grid.465666.1,ITEA
grid.465667.0,CSTCM
grid.465670.6,IWP
grid.465672.4,ITC
grid.465673.5,MC
grid.465674.2,SJVCS
grid.465677.1,IADT
grid.465679.f,BRCN
grid.465680.9,CCON
grid.465682.b,BBC
grid.465683.a,IADT
grid.465684.d,SFCM
grid.465685.c,CCA
grid.465686.f,NAU
grid.465687.e,IBCS
grid.465690.8,IIRP
grid.465692.a,SLS
grid.465694.c,SIOM
grid.465697.f,NECB
grid.465701.1,DCC
grid.465702.2,NHIA
grid.465705.5,UA
grid.465706.6,KMBC
grid.465710.1,LCAD
grid.465712.3,NYCTCM
grid.465713.2,SFBC&TS
grid.465714.5,NYSID
grid.465717.6,TSBC
grid.465719.8,TSCA
grid.465722.0,NPBC
grid.465723.1,TBC
grid.465727.5,SCS
grid.465729.b,NILA
grid.465733.0,DRCOM
grid.465736.5,EWCNM
grid.465746.2,TLBC
grid.465748.c,OCAC
grid.465753.6,UFTL
grid.465755.0,UGST
grid.465758.d,OGS
grid.465763.5,WMI
grid.465764.2,VCFA
grid.465767.1,WMU
grid.465774.3,YGW
grid.465774.3,YHS
grid.465778.f,WC
grid.465785.d,YHC
grid.465790.9,TKC
grid.465793.a,YOEC
grid.465794.d,Ai
grid.465799.0,NEiA
grid.465805.a,B.I.B.S.
grid.465806.9,ASTU
grid.465809.6,DMJX
grid.465811.f,DPU
grid.465812.c,IUBH
grid.465814.a,ChAT
grid.465815.b,BMTS
grid.465819.7,DAE
grid.465820.d,ADBK
grid.465821.c,HEP
grid.465821.c,AHEP
grid.465822.f,BTA
grid.465824.9,LSD
grid.465830.c,Academy of Fine Arts of Bologna
grid.465831.d,ABAC
grid.465833.f,BVK
grid.465835.9,BUC
grid.465837.b,AC
grid.465838.4,WSKiZ
grid.465839.5,PWSIiP
grid.465841.a,TEITHE
grid.465841.a,ATEITH
grid.465843.8,IADT
grid.465847.c,Białystok Institute of Cosmetology
grid.465848.3,BASW
grid.465848.3,EASV
grid.465850.a,RIT
grid.465850.a,ACMT
grid.465851.b,WSAP
grid.465858.2,HZS
grid.465860.9,AVCC
grid.465860.9,AVKF
grid.465864.d,VSPP
grid.465865.c,ARCHIP
grid.465879.1,VSS
grid.465884.3,BAAA
grid.465886.1,VSRR
grid.465888.f,CBHM
grid.465889.e,EAMV
grid.465897.1,LBK
grid.465898.e,FSVSOD
grid.465901.f,FSMWU
grid.465902.c,AWF
grid.465904.a,ZSB
grid.465909.7,BMLVS
grid.465911.e,ICES
grid.465912.d,FAMO
grid.465914.b,KHBO
grid.465915.a,ECEM
grid.465918.7,SSE
grid.465920.c,KHSB
grid.465921.d,EUST
grid.465924.8,EPI
grid.465927.b,EPU
grid.465928.4,WSPS
grid.465930.d,AEAA
grid.465931.c,WSTIE
grid.465932.f,GSW
grid.465933.e,ISLB
grid.465935.8,KSE
grid.465937.a,VUM
grid.465943.9,KMAIK
grid.465945.f,TFH
grid.465946.c,KTK
grid.465947.d,DHPol
grid.465951.a,DWSPiT
grid.465955.e,UEATH
grid.465957.c,WSH
grid.465958.3,ISIA
grid.465960.8,WSA
grid.465961.9,ISIA
grid.465963.b,ISIA
grid.465964.c,ISIA
grid.465967.f,IAM
grid.465970.9,WSBiNoZ
grid.465971.8,MHMK
grid.465975.c,IBA
grid.465980.6,SSW
grid.465981.7,MUK
grid.465986.0,MC
grid.465988.e,WSHiG
grid.465989.f,LVRKK
grid.465990.7,ВУЗФ
grid.465990.7,VUZF
grid.465992.5,VSTE
grid.465995.2,WSZŚ
grid.465997.0,CVC
grid.465998.f,MEV
grid.465999.e,LBS
grid.466001.5,ISMAN
grid.466002.6,KDG
grid.466003.7,ERI RAS
grid.466005.1,VŠKE
grid.466007.3,KPSW
grid.466008.c,AEN
grid.466009.d,KPSW
grid.466011.4,ESILV
grid.466013.6,IHI
grid.466016.3,IBS
grid.466018.d,LYIT
grid.466021.7,WSPIA
grid.466027.1,IMP UB RAS
grid.466028.e,MUCO
grid.466028.e,MVŠO
grid.466035.2,ANEFS
grid.466041.1,LAJM
grid.466041.1,LMA
grid.466049.9,PCES
grid.466049.9,SVŠE
grid.466051.0,PUCES
grid.466058.9,HNU
grid.466068.a,KIF
grid.466069.b,SWPW
grid.466077.4,PMWSZ
grid.466078.b,PHT
grid.466080.c,LBUAS
grid.466080.c,LTVK
grid.466084.8,WSH
grid.466086.a,KatHO NRW
grid.466087.b,GH
grid.466088.4,ŠC PET
grid.466092.f,SLK
grid.466095.8,RFH
grid.466096.b,IACP
grid.466097.a,EFH RWL
grid.466099.4,RCK
grid.466105.0,VECC RTC
grid.466105.0,RTK
grid.466108.d,VELVUK
grid.466109.c,KABK
grid.466116.2,ОХНМ РАН
grid.466126.1,HfG
grid.466128.f,ŠCV
grid.466130.6,SRTA
grid.466131.7,EAN
grid.466133.5,PHSH
grid.466134.2,UniSanRaffaele
grid.466136.0,PSW
grid.466137.1,SCC
grid.466140.1,PWSZ
grid.466141.0,PCU
grid.466144.5,PWSZ
grid.466146.7,TŠC
grid.466151.1,VPK
grid.466154.4,WWSSE
grid.466156.6,WSTiH
grid.466159.9,Α.Σ.ΠΑΙ.Τ.Ε.
grid.466159.9,ASPETE
grid.466160.3,CSB
grid.466162.1,WSHP
grid.466164.7,SIMAC
grid.466168.b,NDUC
grid.466169.a,PHSZ
grid.466172.0,TEI
grid.466173.1,SFIVET
grid.466174.6,ŠVK
grid.466175.7,ΤΕΙ
grid.466175.7,TEISTE
grid.466177.5,ISGB
grid.466179.b,PWSZ
grid.466182.f,TEISER
grid.466182.f,TEICM
grid.466185.8,WPSB
grid.466185.8,ZPSB
grid.466191.d,NTA Isny
grid.466191.d,NTA
grid.466195.9,TUA
grid.466197.b,HFM
grid.466200.6,UCTE
grid.466202.4,KPH
grid.466204.2,SMK
grid.466205.3,KPZ
grid.466206.0,WSPiM
grid.466207.1,UARD
grid.466208.e,PHSG
grid.466210.7,BSW
grid.466211.6,KEA
grid.466212.5,HdBA
grid.466213.4,PHSt
grid.466214.3,GCU
grid.466215.2,VŠAP
grid.466216.1,HEP-VS
grid.466216.1,PH-VS
grid.466217.0,HdWM
grid.466217.0,UAMS
grid.466218.f,EITC
grid.466218.f,EIK
grid.466219.e,FHAM
grid.466219.e,UAM
grid.466220.4,WSZOP
grid.466221.5,UCLan
grid.466223.7,FH des BFI Wien
grid.466224.0,HEP Vaud
grid.466225.1,MAL
grid.466226.2,HfG
grid.466227.3,VBC
grid.466227.3,VVK
grid.466229.d,VKK
grid.466233.6,VDK
grid.466233.6,VCD
grid.466234.1,AVM
grid.466235.0,VTDK
grid.466239.c,VCVTC
grid.466240.2,PTH
grid.466241.3,PH Weingarten
grid.466242.0,WWSZP
grid.466243.1,PTH
grid.466244.6,PTHV
grid.466249.b,HeCH
grid.466251.2,HEH
grid.466252.1,WSM
grid.466253.0,AHE
grid.466256.5,WBS
grid.466258.b,FHW
grid.466259.a,UHEW
grid.466259.a,KSW
grid.466260.0,ZMVŠ
grid.466261.1,KHB
grid.466263.3,HFS
grid.466264.4,COKV
grid.466264.4,VŠKV
grid.466265.5,Zibat
grid.466265.5,EASJ
grid.466267.7,HEI
grid.466267.7,HEPL
grid.466268.8,FHÖ
grid.466268.8,FHÖVPR
grid.466272.3,MBS
grid.466274.5,PH Zug
grid.466275.4,KSFH
grid.466276.7,ARBA-ESA
grid.466277.6,HBK
grid.466279.8,HfH
grid.466280.e,ÉSAVL-ARBAL
grid.466284.a,FHF
grid.466286.8,HKT
grid.466287.9,RCL
grid.466290.f,ESAC
grid.466292.d,FHöV NRW
grid.466293.c,ERG
grid.466295.a,PWSTE
grid.466296.9,HöV
grid.466297.8,ENSAV
grid.466298.7,AMD
grid.466303.4,Euro-FH
grid.466304.3,HöV
grid.466305.2,WSKM
grid.466306.1,HFH
grid.466307.0,ESA
grid.466309.e,HSBA
grid.466310.6,TWSP
grid.466311.7,IAD
grid.466312.4,FHSVG
grid.466313.5,FHSV-FoBiZ
grid.466315.3,INSAS
grid.466316.0,ENSAPBx
grid.466317.1,IMEP
grid.466318.e,FH
grid.466322.7,PHTG
grid.466326.3,ENSAM
grid.466332.6,FHVD
grid.466333.7,HEPN
grid.466334.0,ENSAB
grid.466337.3,IRA
grid.466338.c,EPHEC
grid.466339.d,HEFF
grid.466340.3,EESAB
grid.466343.0,PHWT
grid.466344.7,HMKW
grid.466345.6,HELB
grid.466347.4,HELMo
grid.466349.a,IXAD
grid.466350.2,FHM
grid.466351.3,HELHa
grid.466352.0,EME
grid.466353.1,HEPH
grid.466356.4,HENALLUX
grid.466357.5,BSP
grid.466358.a,ESCOM
grid.466360.1,ISEP
grid.466361.0,IYU
grid.466362.3,ENSAG
grid.466363.2,ISM
grid.466364.5,HSW
grid.466365.4,ENSACF
grid.466366.7,ECE
grid.466367.6,HLW
grid.466368.9,ENSAPVS
grid.466369.8,ESADSE
grid.466371.1,ENSCI
grid.466372.2,HSG
grid.466373.3,EFB
grid.466374.4,BITS
grid.466375.5,ENSASE
grid.466376.6,ENSAN
grid.466377.7,ICAM
grid.466378.8,FHDW
grid.466379.9,ENSAS
grid.466380.f,PSPBB
grid.466382.d,ENSAN
grid.466383.c,HEAR
grid.466384.b,IRA
grid.466385.a,ENGEES
grid.466386.9,ESIGELEC
grid.466387.8,DHFPG
grid.466389.6,EOGN
grid.466390.e,EAL
grid.466390.e,ENSAL
grid.466391.f,PI
grid.466392.c,ENSA VT MLV
grid.466392.c,ENSA VT
grid.466393.d,WHZ
grid.466394.a,ESB
grid.466395.b,ECAM
grid.466396.8,KPH-ES
grid.466397.9,HFTL
grid.466398.6,ÉSAD
grid.466399.7,IRA
grid.466401.1,ENSAV
grid.466402.2,ÉNAP
grid.466404.4,ESBA
grid.466405.5,ESA
grid.466407.7,ESAM
grid.466408.8,ESIEE
grid.466409.9,ESEO
grid.466410.1,ESITC
grid.466411.0,ESAIP
grid.466412.3,ITECH
grid.466413.2,ESAD
grid.466414.5,EDARA
grid.466415.4,EESI
grid.466416.7,ENSAN
grid.466417.6,EIVP
grid.466418.9,ESM
grid.466419.8,EMIA
grid.466420.2,ENSA
grid.466421.3,HfPolBW
grid.466423.1,IRA
grid.466424.6,IELS
grid.466426.4,FHVR
grid.466427.5,ESITC
grid.466428.a,EFREI
grid.466429.b,ENSAPB
grid.466431.2,ENG
grid.466432.1,ESITC
grid.466433.0,FHPOl
grid.466434.7,ESPI
grid.466436.5,IPSA
grid.466437.4,FHS
grid.466437.4,FHF
grid.466438.b,ENSAD
grid.466439.a,isdaT
grid.466441.5,IPSL
grid.466442.6,ILEPS
grid.466443.7,HfOV
grid.466445.1,EBI
grid.466446.2,IRA
grid.466448.c,ESAP
grid.466449.d,VFH
grid.466449.d,HfPV
grid.466451.4,HDP
grid.466452.7,GoBS
grid.466453.6,ESTP
grid.466454.1,LFH
grid.466455.0,HHFR
grid.466457.2,MSB
grid.466458.d,FFH
grid.466459.c,HDPK
grid.466466.0,NIIOPP
grid.466467.1,MHRC
grid.466470.7,NIIFKI
grid.466471.6,FGBI
grid.466472.5,VNIISPK
grid.466473.4,VNIISB
grid.466474.3,FGBUN
grid.466477.0,MIREA
grid.466480.8,ANSW
grid.466481.9,ADCEPDC
grid.466482.a,AJE
grid.466483.b,DIBP
grid.466485.d,AFTRS
grid.466486.e,AP
grid.466489.1,OAI
grid.466489.1,OeAI
grid.466491.8,ADEC
grid.466492.b,BNC
grid.466493.a,CFEL
grid.466496.f,PERD
grid.466497.e,BPHC
grid.466498.1,CGD
grid.466499.0,BATAN
grid.466500.1,BPDC
grid.466501.0,COS
grid.466502.3,QIA
grid.466508.9,CBRT
grid.466508.9,TCMB
grid.466511.1,ARSLVT
grid.466514.4,ESBANM
grid.466515.5,BAEC
grid.466516.6,CIFRI
grid.466517.7,ARSC
grid.466519.9,BCAS
grid.466520.3,CMC
grid.466521.2,BCSIR
grid.466522.1,AA
grid.466523.0,CRIDA
grid.466524.7,WARDA
grid.466526.5,BTV
grid.466527.4,BOK
grid.466532.0,AHTCS
grid.466533.1,BIST
grid.466534.6,AIPH
grid.466535.7,CED
grid.466537.5,ASCES
grid.466543.6,AEPF
grid.466544.1,CCSS
grid.466545.0,ABRSM
grid.466548.d,ACCA
grid.466549.c,ACT
grid.466551.5,BelMAPO
grid.466552.6,CRP
grid.466555.1,CES/JF
grid.466556.2,CHMSC
grid.466557.3,CSC
grid.466558.c,CEPC
grid.466559.d,CCVF
grid.466560.7,UCCAP
grid.466562.5,CENCAL
grid.466563.4,CSSA
grid.466564.3,CADEP
grid.466567.0,CBGP
grid.466569.e,CIAC
grid.466570.6,CCHS
grid.466571.7,CIBERESP
grid.466572.4,ABS
grid.466573.5,RCEM
grid.466575.3,CIMAV
grid.466576.0,CDTN
grid.466577.1,CIDETEQ
grid.466578.e,DThU
grid.466579.f,CIO
grid.466581.8,CIESAS
grid.466582.b,CVRD
grid.466583.a,CMRA
grid.466586.f,CIIS
grid.466588.1,CENDREV
grid.466592.a,CHTS
grid.466593.b,ESIA
grid.466594.c,CENIDET
grid.466595.d,EAMC
grid.466597.f,CIRP
grid.466603.1,UNI-RN
grid.466604.6,TBS
grid.466606.4,DCA
grid.466606.4,DISA
grid.466608.a,DVISD
grid.466609.b,IMAAA
grid.466610.3,CERGE-EI
grid.466612.1,DECD
grid.466614.7,CCF
grid.466616.5,CICS-NC
grid.466618.b,CCERCI
grid.466620.0,CHRF
grid.466621.1,CORPOICA
grid.466622.2,CBMA
grid.466623.3,DepEd
grid.466624.4,CNSE
grid.466625.5,CEA
grid.466628.8,ESO
grid.466630.1,CCIAT
grid.466630.1,CCIA Timis
grid.466631.0,ECOSUR
grid.466634.5,DRC
grid.466637.6,EEAD-CSIC
grid.466637.6,EEAD
grid.466638.9,COELBA
grid.466639.8,EEZA
grid.466640.6,DJPL
grid.466641.7,CCFE
grid.466642.4,EAU
grid.466644.2,ECB
grid.466645.3,FAI
grid.466646.0,EGS
grid.466647.1,FMJ
grid.466649.f,FAFIRE
grid.466650.7,EIUC
grid.466652.5,EP
grid.466655.2,IMED
grid.466657.0,EPOrg
grid.466659.e,ESHRE
grid.466660.4,FRB
grid.466663.7,UEMS
grid.466666.2,FIMCA
grid.466669.d,FACCAT
grid.466675.0,FAPAS
grid.466676.3,FLACSO
grid.466677.2,FLMNH
grid.466678.d,ROI
grid.466683.9,FCL
grid.466684.e,FPH
grid.466685.f,Ai
grid.466686.c,FDC
grid.466687.d,FCRS
grid.466689.3,FSG
grid.466692.9,FACEL
grid.466693.8,FADERGS
grid.466694.f,FJP
grid.466697.c,ESQM
grid.466700.3,ESAB
grid.466703.0,GES
grid.466704.7,EMESCAM
grid.466706.5,IOSB
grid.466707.4,GCE
grid.466710.2,DNP
grid.466713.1,ESMUC
grid.466715.7,GKCP
grid.466718.a,GMC
grid.466721.0,RHAF
grid.466721.0,HAF
grid.466726.7,ITI
grid.466727.6,FMV
grid.466730.0,HHI
grid.466734.4,Inrap
grid.466741.6,ICE
grid.466743.4,HTS
grid.466745.2,GMC
grid.466746.1,IFHE
grid.466747.0,HKAM
grid.466748.f,INSAT
grid.466749.e,GP
grid.466750.6,GSSI
grid.466751.7,IESA
grid.466752.4,INCES
grid.466755.3,IFRN
grid.466756.0,ICAC
grid.466758.e,ISMA
grid.466760.5,IMPPC
grid.466765.0,INCEIF
grid.466766.3,IAS
grid.466768.d,GV
grid.466768.d,GVSU
grid.466770.4,ID
grid.466771.5,ICAI
grid.466772.6,IMD
grid.466773.7,ICMA
grid.466774.0,INEFC
grid.466775.1,IIM-I
grid.466776.2,IEGM UB RAS
grid.466777.3,ICMS
grid.466778.c,IIM T
grid.466779.d,IMAG
grid.466780.b,IIRS
grid.466780.b,IPI
grid.466781.a,GSJ
grid.466782.9,ICMAN
grid.466783.8,IDN
grid.466784.f,GSWA
grid.466785.e,IUEM
grid.466786.d,IOCL
grid.466787.c,IESAM
grid.466789.2,ISP
grid.466790.a,IAVH
grid.466791.b,IGESPAR
grid.466792.8,IFTTP
grid.466793.9,IIBM
grid.466795.f,IPEIM
grid.466796.c,IIE
grid.466797.d,IAPMM
grid.466798.2,ITC
grid.466799.3,IKCO
grid.466800.c,ISCAP
grid.466801.d,IAPAR
grid.466802.e,ITRC
grid.466803.f,ISEP
grid.466805.9,IN
grid.466806.a,IPEN
grid.466807.b,IACT
grid.466809.5,IAPH
grid.466810.d,ZOSP RP - WUS
grid.466812.f,IPNA
grid.466815.8,INTA
grid.466816.b,IRNASA
grid.466818.5,IRNAS
grid.466820.e,ITAP
grid.466822.c,INCAMI
grid.466823.d,ITP
grid.466825.b,ITQ
grid.466826.8,IAURMIA
grid.466828.6,IBV
grid.466830.f,IBVF
grid.466831.e,ISQCH
grid.466833.c,ITC
grid.466834.b,IFMT
grid.466835.a,IAPS
grid.466836.9,ITL
grid.466837.8,IFAC
grid.466838.7,KGMA
grid.466839.6,ITL
grid.466840.8,ITO
grid.466841.9,ISMAR
grid.466842.a,KIDS
grid.466843.b,MOE
grid.466844.c,ITSON
grid.466846.e,ITT
grid.466847.f,ITT
grid.466850.9,IGAC
grid.466853.a,ITTG
grid.466856.f,ITC
grid.466857.e,IMEDEA
grid.466858.1,KSBL
grid.466860.a,INIA
grid.466861.b,ITESO
grid.466866.c,KAFA
grid.466867.d,IUCN
grid.466869.3,ARCI
grid.466870.b,ICBA
grid.466871.a,FIDA
grid.466871.a,IFAD
grid.466874.f,LPMDE
grid.466875.e,LNL
grid.466876.d,Мгу
grid.466877.c,LNGS
grid.466879.2,MHI
grid.466880.4,LNS
grid.466881.5,SIAI
grid.466881.5,MIRI
grid.466882.6,LITEC
grid.466883.7,VGI
grid.466883.7,MGI
grid.466886.2,PJ
grid.466888.c,MSSRF
grid.466889.d,MEP
grid.466891.4,MINT
grid.466892.7,MNE
grid.466893.6,LASPOTECH
grid.466894.1,MRB
grid.466895.0,MFA
grid.466896.3,MNAC
grid.466897.2,LSR
grid.466898.d,MoESTS
grid.466901.c,MDI
grid.466906.b,EOI
grid.466907.a,MoHFW
grid.466910.c,MOHH
grid.466913.f,MOPA
grid.466914.8,NCB
grid.466917.b,NCCCR
grid.466918.4,MTEC
grid.466919.5,NCREE
grid.466921.e,LIC
grid.466923.c,NACETEM
grid.466924.b,NCP
grid.466928.7,NCSCM
grid.466929.6,NPMCN
grid.466931.f,NCEAC
grid.466932.c,LSZ
grid.466936.8,NRCPB
grid.466938.6,MIEE
grid.466939.7,NECTEC
grid.466940.9,AMC
grid.466941.8,IGN
grid.466943.a,NARC
grid.466944.d,MSUPE
grid.466945.c,NICVD
grid.466947.e,NITTTR
grid.466953.b,NTNC
grid.466955.d,PLOS
grid.466956.e,NUCPU
grid.466957.f,IPME
grid.466960.b,PIFSC NOAA
grid.466960.b,PIFSC
grid.466961.a,QCRI
grid.466964.f,PA
grid.466965.e,QCMHR
grid.466968.3,SUPARCO
grid.466971.b,PTCL
grid.466972.8,ERSE
grid.466974.e,PSAT
grid.466974.e,PIT
grid.466977.d,RCSMM
grid.466978.2,PBH
grid.466987.2,IARC
grid.466988.d,CASRE
grid.466989.c,RKC
grid.466992.6,VŠEM
grid.466994.0,IST
grid.466995.1,PSH
grid.466997.3,PWSZ
grid.466999.d,PWSZ
grid.467000.5,VALSOUSA
grid.467001.4,PWSZ
grid.467002.7,PWSZ
grid.467003.6,PWSZ
grid.467004.1,ROKA
grid.467006.3,PWSZ
grid.467007.2,SPG
grid.467007.2,SEG
grid.467009.c,PWSZ
grid.467011.5,PWSZ
grid.467012.6,RSPCA
grid.467013.7,SCWMRI
grid.467014.0,PWSZ
grid.467015.1,PWSZ
grid.467016.2,IIFT
grid.467019.d,SSIM
grid.467019.d,SSIMS&RC
grid.467021.6,PWSW
grid.467023.4,PWSZ
grid.467025.2,PWSZ
grid.467026.1,SENA
grid.467027.0,PWSZ
grid.467028.f,PWSZ
grid.467029.e,SER
grid.467030.6,PWSZ
grid.467031.7,SI
grid.467032.4,PWSZ
grid.467033.5,SFWMD
grid.467034.2,PWSZ
grid.467036.0,PWSZ
grid.467038.e,PWSZ
grid.467039.f,SCS
grid.467041.0,SEAFDEC/AQD
grid.467042.3,PWSZ
grid.467044.5,SCS
grid.467045.4,SCMA
grid.467046.7,PPWSZ
grid.467047.6,SCHS
grid.467051.1,SRI
grid.467052.2,SGS
grid.467057.7,TAFF
grid.467064.7,TISIT
grid.467069.a,TSK
grid.467072.0,TAP
grid.467074.6,TDM
grid.467075.7,UGMU
grid.467076.4,KSSS
grid.467078.a,EPF
grid.467079.b,TNDM II
grid.467081.c,UPSC
grid.467082.f,GBUZ MONICA MO
grid.467087.a,SLSO
grid.467088.5,UNDP
grid.467090.c,UDC
grid.467091.d,UNICA
grid.467092.e,TEEM
grid.467093.f,Unioeste
grid.467094.8,UCC
grid.467095.9,UNIRIO
grid.467096.a,UNDP
grid.467098.4,USAR
grid.467099.5,UJGH
grid.467101.5,GINA
grid.467102.6,FGBU SRI KPSSZ SB RAMS
grid.467103.7,ISPMS SB RAS
grid.467104.0,IME KazSC RAS
grid.467107.3,SF IPh RAMS
grid.467108.c,CTRI
grid.467109.d,FIZ UUH SB RAS
grid.467112.7,NWPI KSC RAS
grid.467113.6,KSC RAS
grid.467115.0,PGI KSC RAS
grid.467116.3,IB KRC RAS
grid.467118.d,UoH
grid.467120.6,CUD
grid.467122.4,UCK
grid.467126.0,WACP
grid.467127.1,PMU
grid.467128.e,GIC
grid.467132.5,WIPO
grid.467134.3,VNIIM
grid.467137.0,USGCRP
grid.467144.4,AIG
grid.467145.5,ATI
grid.467159.8,AFC
grid.467168.a,ACTS
grid.467170.3,ADNOC
grid.467182.e,AAFP
grid.467184.8,AAN
grid.467188.4,ACC
grid.467189.5,AAPL
grid.467190.d,ACHA
grid.467192.f,ACNP
grid.467196.b,IMS
grid.467201.6,AICGS
grid.467206.1,GL
grid.467213.5,AAES
grid.467217.1,AFT
grid.467219.f,AFA
grid.467220.5,AMD
grid.467221.4,ACRRM
grid.467224.1,BBVA
grid.467225.0,AECL
grid.467226.3,BCV
grid.467228.d,IIT BHU
grid.467229.c,AMSI
grid.467231.5,BoA
grid.467233.7,AWI
grid.467235.1,WAPDA
grid.467236.2,BIST
grid.467241.2,SCAT
grid.467241.2,SSC
grid.467250.2,BU
grid.467255.7,AUO
grid.467257.5,BIAA
grid.467259.b,BISI
grid.467262.3,BIPS
grid.467264.5,BMC
grid.467265.4,BSA
grid.467268.9,BUNAC
grid.467269.8,BMW NA
grid.467273.3,BCIA
grid.467275.5,CBA
grid.467276.6,CBIE
grid.467279.9,FCFDU
grid.467279.9,CFUW
grid.467285.a,CSIC
grid.467288.7,CELPE
grid.467290.e,CDI
grid.467294.a,CPECC
grid.467295.b,CCC
grid.467296.8,CUDH
grid.467298.6,FTC
grid.467300.6,UCH
grid.467306.0,IASST
grid.467310.7,CEATI
grid.467311.6,FCA
grid.467315.2,CMP
grid.467320.4,CTA
grid.467322.6,BIAAH
grid.467322.6,CBRL
grid.467327.3,CCPE
grid.467334.1,FMR
grid.467337.2,CTI
grid.467338.d,Esri
grid.467341.3,UDPA
grid.467349.b,DSME
grid.467354.7,EY
grid.467355.6,FHLMC
grid.467365.5,EIEF
grid.467369.9,GGS
grid.467370.1,ATR
grid.467389.7,GLPF
grid.467400.1,ImPACT
grid.467413.3,IWF
grid.467421.2,HCA
grid.467423.0,IDEC
grid.467426.5,NBCU
grid.467429.a,GTI
grid.467436.4,JACIC
grid.467437.5,MIGA
grid.467438.a,JSPS
grid.467440.5,DHI
grid.467440.5,GHI
grid.467442.7,ELAM
grid.467450.4,MCC
grid.467454.0,GCIC
grid.467461.6,KCGM
grid.467465.2,KISS
grid.467470.6,MTS
grid.467471.7,INES
grid.467472.4,CEEC
grid.467475.3,MLB
grid.467482.b,NASI
grid.467486.f,PNC
grid.467494.c,OMTK
grid.467495.d,MAMH
grid.467499.1,IRE
grid.467508.8,NBAS
grid.467509.9,STTS
grid.467510.1,NSWIOP
grid.467512.3,MCEAS
grid.467513.2,NYLIC
grid.467514.5,MDC
grid.467520.2,OSG
grid.467521.3,RAI
grid.467531.2,RCM
grid.467534.7,IPC
grid.467543.7,SHC
grid.467547.3,ΦΒΚ
grid.467551.4,SAP SE
grid.467554.1,SABIC
grid.467563.5,SDE
grid.467563.5,GWIS
grid.467569.f,SISTRR
grid.467577.0,USITT
grid.467578.f,TIAA—CREF
grid.467578.f,TIAA
grid.467584.c,SC CTSI
grid.467586.e,UCU
grid.467588.0,SCA
grid.467597.e,SMCF
grid.467599.0,USAA
grid.467609.a,UBS AG
grid.467612.0,VMG
grid.467618.a,NSDL
grid.467624.5,AIL
grid.467626.7,PESH
grid.467627.6,DACS
grid.467629.8,OLPA
grid.467630.0,DIAS
grid.467633.3,DASNY
grid.467635.5,PHPR
grid.467636.6,CFA
grid.467637.7,EAC
grid.467638.8,SJI
grid.467639.9,NTRA
grid.467640.7,OPHG
grid.467641.6,OSTLTS
grid.467643.4,TEC
grid.467644.3,OMA
grid.467646.1,CNSC
grid.467648.f,INSA
grid.467651.7,NAAS
grid.467651.7,NAS
grid.467654.2,NHTSA
grid.467655.3,SCUREF
grid.467656.0,CTSI
grid.467657.1,MOHESR
grid.467658.e,NMAH
grid.467659.f,FDFA
grid.467659.f,EDA
grid.467661.4,NRC
grid.467664.1,DOE-SR
grid.467666.3,SAAM
grid.467667.2,ACSQHC
grid.467668.d,ACM
grid.467670.4,RSP
grid.467670.4,SPF
grid.467671.5,AAA
grid.467674.0,FAR
grid.467677.3,KOHI
grid.467679.d,MFAT
grid.467680.b,KHPLEI
grid.467682.9,ICRH
grid.467683.8,ISA
grid.467683.8,IAPH
grid.467684.f,NPS
grid.467685.e,MfE
grid.467686.d,III
grid.467687.c,AFP
grid.467688.3,MCI
grid.467689.2,DIA
grid.467690.a,ANA
grid.467691.b,NIFDS
grid.467692.8,NASM
grid.467695.f,IMHA
grid.467696.c,NPG
grid.467697.d,INMD
grid.467699.3,CRMS
grid.467699.3,CRMO
grid.467701.3,MPI
grid.467702.0,IPPH
grid.467703.1,RBNZ
grid.467704.6,SIA
grid.467706.4,APA
grid.467709.b,SLC
grid.467711.2,ANBG
grid.467712.1,KERIS
grid.467714.7,SDP
grid.467715.6,MoUD
grid.467716.5,NAS
grid.467717.4,TIFAC
grid.467718.b,TFDA
grid.467720.0,INCTTOX
grid.467721.1,WIPMC
grid.467722.2,DG ECFIN
grid.467723.3,KEDI
grid.467725.5,MOTC
grid.467726.6,KEEI
grid.467727.7,NISCHR
