grid_id,type
grid.465038.c,Education
grid.465039.d,Government
grid.465040.3,Education
grid.465041.2,Company
grid.465042.1,Other
grid.465043.0,Education
grid.465044.7,Nonprofit
grid.465045.6,Nonprofit
grid.465046.5,Nonprofit
grid.465047.4,Education
grid.465048.b,Education
grid.465049.a,Nonprofit
grid.465050.2,Education
grid.465051.3,Company
grid.465052.0,Other
grid.465053.1,Education
grid.465054.6,Nonprofit
grid.465055.7,Facility
grid.465056.4,Company
grid.465057.5,Nonprofit
grid.465058.a,Other
grid.465059.b,Company
grid.465060.1,Government
grid.465061.0,Company
grid.465062.3,Company
grid.465063.2,Education
grid.465064.5,Company
grid.465065.4,Company
grid.465066.7,Government
grid.465067.6,Company
grid.465068.9,Education
grid.465069.8,Company
grid.465070.0,Company
grid.465071.1,Company
grid.465072.2,Company
grid.465073.3,Education
grid.465074.4,Nonprofit
grid.465075.5,Education
grid.465076.6,Nonprofit
grid.465077.7,Nonprofit
grid.465078.8,Nonprofit
grid.465079.9,Nonprofit
grid.465080.f,Company
grid.465081.e,Government
grid.465082.d,Facility
grid.465083.c,Company
grid.465084.b,Other
grid.465085.a,Nonprofit
grid.465086.9,Company
grid.465087.8,Nonprofit
grid.465088.7,Education
grid.465089.6,Government
grid.465090.e,Healthcare
grid.465091.f,Company
grid.465092.c,Company
grid.465093.d,Company
grid.465094.a,Education
grid.465095.b,Company
grid.465096.8,Government
grid.465097.9,Company
grid.465098.6,Company
grid.465099.7,Company
grid.465100.6,Company
grid.465102.4,Company
grid.465103.5,Company
grid.465104.2,Company
grid.465105.3,Company
grid.465106.0,Facility
grid.465107.1,Company
grid.465108.e,Company
grid.465109.f,Education
grid.465110.7,Company
grid.465111.6,Education
grid.465112.5,Facility
grid.465113.4,Company
grid.465114.3,Government
grid.465115.2,Company
grid.465116.1,Company
grid.465117.0,Government
grid.465118.f,Healthcare
grid.465119.e,Company
grid.465120.4,Company
grid.465121.5,Healthcare
grid.465122.6,Company
grid.465123.7,Company
grid.465125.1,Company
grid.465126.2,Company
grid.465127.3,Company
grid.465128.c,Company
grid.465129.d,Company
grid.465130.5,Company
grid.465131.4,Company
grid.465132.7,Company
grid.465133.6,Company
grid.465134.1,Company
grid.465135.0,Other
grid.465136.3,Company
grid.465137.2,Company
grid.465138.d,Company
grid.465139.c,Company
grid.465140.2,Company
grid.465141.3,Nonprofit
grid.465142.0,Company
grid.465143.1,Company
grid.465144.6,Company
grid.465145.7,Company
grid.465146.4,Company
grid.465147.5,Company
grid.465148.a,Company
grid.465149.b,Company
grid.465150.3,Company
grid.465151.2,Company
grid.465152.1,Archive
grid.465153.0,Company
grid.465154.7,Other
grid.465155.6,Other
grid.465156.5,Company
grid.465157.4,Company
grid.465158.b,Company
grid.465159.a,Nonprofit
grid.465161.1,Company
grid.465162.2,Company
grid.465163.3,Company
grid.465164.4,Government
grid.465165.5,Company
grid.465166.6,Company
grid.465167.7,Company
grid.465168.8,Company
grid.465169.9,Nonprofit
grid.465170.1,Other
grid.465171.0,Government
grid.465172.3,Company
grid.465173.2,Nonprofit
grid.465174.5,Company
grid.465175.4,Company
grid.465176.7,Facility
grid.465177.6,Archive
grid.465178.9,Company
grid.465179.8,Company
grid.465180.e,Company
grid.465181.f,Nonprofit
grid.465182.c,Nonprofit
grid.465183.d,Other
grid.465184.a,Education
grid.465185.b,Company
grid.465186.8,Company
grid.465187.9,Facility
grid.465188.6,Company
grid.465189.7,Company
grid.465190.f,Company
grid.465191.e,Facility
grid.465192.d,Company
grid.465193.c,Facility
grid.465194.b,Company
grid.465195.a,Nonprofit
grid.465196.9,Company
grid.465197.8,Other
grid.465198.7,Company
grid.465199.6,Company
grid.465200.5,Company
grid.465201.4,Company
grid.465202.7,Facility
grid.465203.6,Company
grid.465204.1,Company
grid.465205.0,Other
grid.465206.3,Company
grid.465207.2,Education
grid.465208.d,Company
grid.465209.c,Company
grid.465210.4,Company
grid.465211.5,Company
grid.465212.6,Company
grid.465213.7,Company
grid.465214.0,Company
grid.465215.1,Company
grid.465216.2,Company
grid.465217.3,Company
grid.465218.c,Company
grid.465219.d,Company
grid.465220.7,Company
grid.465221.6,Archive
grid.465222.5,Company
grid.465223.4,Facility
grid.465224.3,Company
grid.465225.2,Company
grid.465226.1,Nonprofit
grid.465227.0,Government
grid.465228.f,Nonprofit
grid.465229.e,Other
grid.465230.6,Healthcare
grid.465231.7,Company
grid.465232.4,Facility
grid.465233.5,Company
grid.465234.2,Company
grid.465235.3,Company
grid.465236.0,Other
grid.465237.1,Company
grid.465238.e,Company
grid.465239.f,Facility
grid.465240.1,Government
grid.465241.0,Healthcare
grid.465242.3,Education
grid.465243.2,Company
grid.465244.5,Facility
grid.465245.4,Company
grid.465246.7,Education
grid.465247.6,Facility
grid.465248.9,Company
grid.465249.8,Nonprofit
grid.465250.0,Other
grid.465251.1,Education
grid.465252.2,Facility
grid.465253.3,Facility
grid.465254.4,Company
grid.465255.5,Other
grid.465256.6,Company
grid.465257.7,Facility
grid.465258.8,Nonprofit
grid.465259.9,Company
grid.465260.3,Company
grid.465261.2,Facility
grid.465262.1,Facility
grid.465263.0,Company
grid.465264.7,Education
grid.465265.6,Government
grid.465266.5,Company
grid.465267.4,Company
grid.465268.b,Government
grid.465269.a,Company
grid.465270.2,Archive
grid.465271.3,Company
grid.465272.0,Other
grid.465273.1,Education
grid.465274.6,Company
grid.465275.7,Education
grid.465276.4,Facility
grid.465277.5,Government
grid.465278.a,Facility
grid.465279.b,Facility
grid.465280.d,Facility
grid.465281.c,Facility
grid.465282.f,Facility
grid.465283.e,Facility
grid.465284.9,Facility
grid.465285.8,Facility
grid.465286.b,Facility
grid.465287.a,Facility
grid.465288.5,Education
grid.465288.5,Facility
grid.465289.4,Facility
grid.465290.c,Healthcare
grid.465291.d,Healthcare
grid.465292.e,Education
grid.465293.f,Archive
grid.465294.8,Education
grid.465295.9,Facility
grid.465296.a,Facility
grid.465297.b,Facility
grid.465298.4,Facility
grid.465299.5,Facility
grid.465300.4,Facility
grid.465301.5,Facility
grid.465302.6,Facility
grid.465303.7,Facility
grid.465304.0,Facility
grid.465305.1,Facility
grid.465306.2,Education
grid.465307.3,Facility
grid.465308.c,Facility
grid.465309.d,Facility
grid.465310.5,Facility
grid.465311.4,Facility
grid.465312.7,Facility
grid.465313.6,Facility
grid.465314.1,Facility
grid.465315.0,Facility
grid.465316.3,Facility
grid.465317.2,Facility
grid.465318.d,Facility
grid.465319.c,Facility
grid.465320.6,Facility
grid.465321.7,Facility
grid.465322.4,Facility
grid.465323.5,Facility
grid.465324.2,Facility
grid.465325.3,Facility
grid.465326.0,Facility
grid.465327.1,Healthcare
grid.465328.e,Facility
grid.465329.f,Facility
grid.465330.7,Facility
grid.465331.6,Facility
grid.465332.5,Healthcare
grid.465333.4,Facility
grid.465334.3,Facility
grid.465335.2,Facility
grid.465336.1,Facility
grid.465337.0,Healthcare
grid.465338.f,Facility
grid.465339.e,Facility
grid.465340.0,Facility
grid.465341.1,Facility
grid.465342.2,Facility
grid.465343.3,Facility
grid.465344.4,Facility
grid.465345.5,Facility
grid.465346.6,Facility
grid.465347.7,Facility
grid.465348.8,Facility
grid.465349.9,Facility
grid.465350.1,Facility
grid.465351.0,Facility
grid.465352.3,Facility
grid.465353.2,Facility
grid.465354.5,Facility
grid.465355.4,Facility
grid.465356.7,Facility
grid.465357.6,Facility
grid.465358.9,Facility
grid.465359.8,Facility
grid.465360.2,Facility
grid.465361.3,Facility
grid.465362.0,Facility
grid.465363.1,Facility
grid.465364.6,Facility
grid.465365.7,Education
grid.465366.4,Facility
grid.465367.5,Facility
grid.465368.a,Education
grid.465369.b,Facility
grid.465370.3,Healthcare
grid.465371.2,Facility
grid.465372.1,Facility
grid.465373.0,Healthcare
grid.465374.7,Facility
grid.465375.6,Facility
grid.465376.5,Facility
grid.465377.4,Facility
grid.465378.b,Facility
grid.465379.a,Facility
grid.465380.c,Facility
grid.465381.d,Facility
grid.465382.e,Facility
grid.465383.f,Facility
grid.465384.8,Facility
grid.465385.9,Facility
grid.465386.a,Facility
grid.465387.b,Facility
grid.465388.4,Facility
grid.465389.5,Facility
grid.465390.d,Archive
grid.465391.c,Facility
grid.465392.f,Facility
grid.465393.e,Company
grid.465394.9,Facility
grid.465395.8,Facility
grid.465396.b,Facility
grid.465397.a,Facility
grid.465398.5,Company
grid.465399.4,Archive
grid.465400.3,Facility
grid.465401.2,Facility
grid.465402.1,Facility
grid.465403.0,Facility
grid.465404.7,Facility
grid.465405.6,Education
grid.465406.5,Facility
grid.465407.4,Facility
grid.465408.b,Facility
grid.465409.a,Facility
grid.465410.2,Facility
grid.465411.3,Company
grid.465412.0,Facility
grid.465413.1,Facility
grid.465414.6,Facility
grid.465415.7,Facility
grid.465416.4,Facility
grid.465417.5,Facility
grid.465419.b,Facility
grid.465420.1,Facility
grid.465421.0,Company
grid.465422.3,Facility
grid.465423.2,Facility
grid.465424.5,Facility
grid.465425.4,Company
grid.465426.7,Government
grid.465427.6,Facility
grid.465428.9,Facility
grid.465429.8,Facility
grid.465430.0,Facility
grid.465431.1,Facility
grid.465432.2,Company
grid.465433.3,Facility
grid.465434.4,Facility
grid.465435.5,Facility
grid.465436.6,Facility
grid.465437.7,Facility
grid.465438.8,Facility
grid.465439.9,Facility
grid.465440.7,Facility
grid.465441.6,Facility
grid.465442.5,Facility
grid.465443.4,Facility
grid.465444.3,Facility
grid.465445.2,Facility
grid.465446.1,Facility
grid.465447.0,Facility
grid.465448.f,Company
grid.465449.e,Facility
grid.465450.6,Facility
grid.465451.7,Facility
grid.465452.4,Facility
grid.465453.5,Facility
grid.465454.2,Facility
grid.465455.3,Other
grid.465456.0,Education
grid.465457.1,Education
grid.465458.e,Healthcare
grid.465459.f,Facility
grid.465460.5,Facility
grid.465461.4,Education
grid.465462.7,Nonprofit
grid.465463.6,Facility
grid.465464.1,Other
grid.465465.0,Facility
grid.465466.3,Other
grid.465467.2,Facility
grid.465468.d,Education
grid.465469.c,Government
grid.465470.4,Facility
grid.465471.5,Education
grid.465472.6,Education
grid.465473.7,Government
grid.465474.0,Education
grid.465475.1,Other
grid.465476.2,Company
grid.465477.3,Government
grid.465478.c,Education
grid.465479.d,Facility
grid.465480.b,Education
grid.465481.a,Education
grid.465482.9,Facility
grid.465483.8,Education
grid.465484.f,Nonprofit
grid.465485.e,Facility
grid.465486.d,Education
grid.465487.c,Education
grid.465488.3,Education
grid.465489.2,Education
grid.465490.a,Nonprofit
grid.465491.b,Education
grid.465492.8,Other
grid.465493.9,Other
grid.465494.e,Nonprofit
grid.465495.f,Government
grid.465496.c,Education
grid.465497.d,Education
grid.465498.2,Other
grid.465499.3,Education
grid.465500.2,Government
grid.465501.3,Facility
grid.465502.0,Other
grid.465503.1,Other
grid.465504.6,Facility
grid.465505.7,Facility
grid.465506.4,Facility
grid.465507.5,Other
grid.465508.a,Facility
grid.465509.b,Other
grid.465510.3,Facility
grid.465511.2,Nonprofit
grid.465512.1,Government
grid.465513.0,Facility
grid.465514.7,Nonprofit
grid.465515.6,Facility
grid.465516.5,Nonprofit
grid.465517.4,Other
grid.465518.b,Other
grid.465519.a,Government
grid.465520.0,Government
grid.465521.1,Company
grid.465522.2,Facility
grid.465523.3,Other
grid.465524.4,Facility
grid.465525.5,Company
grid.465526.6,Government
grid.465527.7,Nonprofit
grid.465528.8,Education
grid.465529.9,Government
grid.465530.1,Archive
grid.465531.0,Archive
grid.465532.3,Education
grid.465533.2,Facility
grid.465534.5,Facility
grid.465535.4,Company
grid.465536.7,Facility
grid.465537.6,Facility
grid.465538.9,Facility
grid.465539.8,Facility
grid.465540.6,Facility
grid.465541.7,Facility
grid.465542.4,Facility
grid.465543.5,Facility
grid.465544.2,Archive
grid.465545.3,Facility
grid.465546.0,Education
grid.465547.1,Education
grid.465548.e,Education
grid.465549.f,Healthcare
grid.465550.7,Archive
grid.465551.6,Education
grid.465552.5,Education
grid.465553.4,Education
grid.465554.3,Education
grid.465555.2,Education
grid.465556.1,Healthcare
grid.465557.0,Education
grid.465558.f,Education
grid.465559.e,Education
grid.465560.4,Education
grid.465561.5,Education
grid.465562.6,Education
grid.465563.7,Education
grid.465564.0,Education
grid.465565.1,Education
grid.465566.2,Education
grid.465567.3,Education
grid.465568.c,Education
grid.465569.d,Education
grid.465570.5,Education
grid.465571.4,Company
grid.465572.7,Education
grid.465573.6,Education
grid.465574.1,Education
grid.465575.0,Education
grid.465576.3,Education
grid.465577.2,Education
grid.465578.d,Education
grid.465579.c,Education
grid.465580.a,Education
grid.465581.b,Education
grid.465582.8,Education
grid.465583.9,Education
grid.465584.e,Education
grid.465585.f,Education
grid.465586.c,Education
grid.465587.d,Education
grid.465588.2,Education
grid.465589.3,Education
grid.465590.b,Education
grid.465591.a,Education
grid.465592.9,Education
grid.465593.8,Education
grid.465594.f,Education
grid.465595.e,Education
grid.465596.d,Education
grid.465597.c,Education
grid.465598.3,Education
grid.465599.2,Education
grid.465600.1,Education
grid.465601.0,Education
grid.465602.3,Education
grid.465603.2,Education
grid.465604.5,Education
grid.465605.4,Education
grid.465606.7,Education
grid.465607.6,Education
grid.465608.9,Education
grid.465609.8,Education
grid.465610.0,Education
grid.465611.1,Education
grid.465612.2,Education
grid.465613.3,Education
grid.465614.4,Company
grid.465615.5,Education
grid.465616.6,Education
grid.465617.7,Education
grid.465618.8,Education
grid.465619.9,Education
grid.465620.3,Education
grid.465621.2,Education
grid.465622.1,Education
grid.465623.0,Education
grid.465624.7,Education
grid.465625.6,Education
grid.465626.5,Education
grid.465627.4,Education
grid.465628.b,Education
grid.465629.a,Other
grid.465630.2,Education
grid.465631.3,Education
grid.465632.0,Education
grid.465633.1,Education
grid.465634.6,Education
grid.465635.7,Education
grid.465636.4,Education
grid.465637.5,Education
grid.465638.a,Other
grid.465639.b,Education
grid.465640.5,Education
grid.465641.4,Education
grid.465642.7,Education
grid.465643.6,Education
grid.465644.1,Education
grid.465645.0,Education
grid.465646.3,Education
grid.465647.2,Education
grid.465648.d,Education
grid.465649.c,Education
grid.465650.4,Education
grid.465651.5,Education
grid.465652.6,Education
grid.465653.7,Education
grid.465654.0,Education
grid.465655.1,Education
grid.465656.2,Education
grid.465657.3,Education
grid.465658.c,Education
grid.465659.d,Education
grid.465660.7,Education
grid.465661.6,Education
grid.465662.5,Education
grid.465663.4,Education
grid.465664.3,Education
grid.465665.2,Education
grid.465666.1,Education
grid.465667.0,Education
grid.465668.f,Education
grid.465669.e,Education
grid.465670.6,Education
grid.465671.7,Education
grid.465672.4,Other
grid.465673.5,Education
grid.465674.2,Education
grid.465675.3,Education
grid.465676.0,Healthcare
grid.465677.1,Education
grid.465678.e,Education
grid.465679.f,Education
grid.465680.9,Education
grid.465681.8,Education
grid.465682.b,Education
grid.465683.a,Education
grid.465684.d,Education
grid.465685.c,Education
grid.465686.f,Education
grid.465687.e,Education
grid.465688.1,Education
grid.465689.0,Education
grid.465690.8,Education
grid.465691.9,Education
grid.465692.a,Education
grid.465693.b,Education
grid.465693.b,Other
grid.465694.c,Education
grid.465695.d,Company
grid.465696.e,Education
grid.465697.f,Education
grid.465698.0,Education
grid.465699.1,Education
grid.465700.0,Education
grid.465701.1,Education
grid.465702.2,Education
grid.465703.3,Education
grid.465704.4,Education
grid.465705.5,Education
grid.465706.6,Education
grid.465707.7,Other
grid.465708.8,Education
grid.465709.9,Education
grid.465710.1,Education
grid.465711.0,Education
grid.465712.3,Education
grid.465713.2,Education
grid.465714.5,Education
grid.465715.4,Education
grid.465716.7,Education
grid.465717.6,Education
grid.465718.9,Education
grid.465719.8,Education
grid.465720.2,Education
grid.465721.3,Education
grid.465722.0,Education
grid.465723.1,Education
grid.465724.6,Education
grid.465726.4,Education
grid.465727.5,Education
grid.465728.a,Education
grid.465729.b,Education
grid.465730.3,Education
grid.465732.1,Education
grid.465733.0,Education
grid.465734.7,Education
grid.465735.6,Education
grid.465736.5,Education
grid.465737.4,Education
grid.465738.b,Education
grid.465739.a,Education
grid.465740.4,Education
grid.465741.5,Education
grid.465742.6,Education
grid.465743.7,Education
grid.465744.0,Education
grid.465745.1,Education
grid.465746.2,Education
grid.465747.3,Education
grid.465748.c,Education
grid.465749.d,Education
grid.465750.5,Education
grid.465751.4,Education
grid.465752.7,Education
grid.465753.6,Education
grid.465754.1,Education
grid.465755.0,Education
grid.465756.3,Education
grid.465757.2,Education
grid.465758.d,Education
grid.465759.c,Education
grid.465760.6,Education
grid.465761.7,Education
grid.465762.4,Education
grid.465763.5,Education
grid.465764.2,Education
grid.465765.3,Education
grid.465766.0,Education
grid.465767.1,Education
grid.465768.e,Education
grid.465769.f,Education
grid.465770.7,Education
grid.465771.6,Education
grid.465772.5,Education
grid.465773.4,Education
grid.465774.3,Education
grid.465775.2,Education
grid.465776.1,Education
grid.465777.0,Education
grid.465778.f,Education
grid.465779.e,Education
grid.465780.8,Education
grid.465781.9,Education
grid.465782.a,Education
grid.465783.b,Education
grid.465784.c,Education
grid.465785.d,Education
grid.465786.e,Education
grid.465787.f,Education
